警戒	けいかい	警惕，注意防範	警[けい] 戒[かい]	地震のあとは津波に<b>警戒</b>してください。	地震過後請警惕海嘯。	地[じ] 震[しん]のあとは 津[つ] 波[なみ]に<b>警[けい] 戒[かい]</b>してください。		"ケ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">イカイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1306	名詞，可 +する 作動詞	
確かめる	たしかめる	檢查，確認	確[たし]かめる	レポートを書いたら、<b>確かめて</b>ください。	寫完報告後，請檢查一下。	レポートを 書[か]いたら、<b>確[たし]かめて</b>ください。		"タ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;""><span style=""color: royalblue;"">シ</span>カメ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		1307	動詞	～て<br>て形。有多种含义。主要作为连接两个句子的接续助词。<br>用法：在动词音便形的连用形（連用形）后接て，在い形容词词干后接くて。
月	つき	月亮	月[つき]	今晩は<b>月</b>が明るく見えます。	今晚你可以清楚地看到明亮的月亮。	今[こん] 晩[ばん]は<b>月[つき]</b>が 明[あか]るく 見[み]えます。		"<span style=""color: royalblue;"">ツ</span><span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">キ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		1310	名詞	
疑う	うたがう	懷疑，對……感到懷疑或不信任。	疑[うたが]う	なぜあなたは私を<b>疑う</b>のですか。	你為什麼會懷疑我？	なぜあなたは 私[わたし]を<b>疑[うたが]う</b>のですか。		"ウ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">タカ<span style=""color: red;"">°</span>ウ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1311	動詞	
電話	でんわ	電話	電[でん] 話[わ]	母と<b>電話</b>で話しました。	我和媽媽通了電話。	母[はは]と<b>電[でん] 話[わ]</b>で 話[はな]しました。		"デ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ンワ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1313	名詞，可 +する 作動詞	
成長	せいちょう	成長、生長	成[せい] 長[ちょう]	庭の木、大きく<b>成長</b>したわね。	院子裡的樹長大了很多。	庭[にわ]の 木[き]、 大[おお]きく<b>成[せい] 長[ちょう]</b>したわね。		"セ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">イチョー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1314	名詞，可 +する 作動詞	
鋭い	するどい	鋒利、銳利	鋭[するど]い	<b>鋭い</b>刃物で指を怪我した。	我被一把鋒利的刀割傷了手指。	<b>鋭[するど]い</b> 刃[は] 物[もの]で 指[ゆび]を 怪[け] 我[が]した。		"ス<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ルド</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		1315	形容詞	
証拠	しょうこ	證據，證明。	証[しょう] 拠[こ]	<b>証拠</b>を見つけるまで逮捕はできません。	在找到證據之前無法逮捕。	<b>証[しょう] 拠[こ]</b>を 見[み]つけるまで 逮[たい] 捕[ほ]はできません。		"ショ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ーコ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1316	名詞	
紹介	しょうかい	介紹、推薦。指將某人或某事物向別人作出說明或推薦。	紹[しょう] 介[かい]	先生に友達を<b>紹介</b>します。	我會把我的朋友介紹給老師。	先[せん] 生[せい]に 友[とも] 達[だち]を<b>紹[しょう] 介[かい]</b>します。		"ショ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ーカイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1317	名詞，可 +する 作動詞	
実際	じっさい	現實，實際	実[じっ] 際[さい]	彼は<b>実際</b>にはあまり背が高くない。	實際上，他並不是很高。	彼[かれ]は<b>実[じっ] 際[さい]</b>にはあまり 背[せ]が 高[たか]くない。		"ジ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ッサイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1318	副詞	
何でも	なんでも	什麼都，任何事，無論什麼。	何[なん]でも	私は母に<b>何でも</b>相談しています。	我什麼事都和媽媽商量。	私[わたし]は 母[はは]に<b>何[なん]でも</b> 相[そう] 談[だん]しています。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ナ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ンデモ"		1322	名詞，代詞	
作業	さぎょう	工作，作業；操作。	作[さ] 業[ぎょう]	<b>作業</b>するにはもっと広いスペースが必要だ。	我需要更大的空間來進行工作。	<b>作[さ] 業[ぎょう]</b>するにはもっと 広[ひろ]いスペースが 必[ひつ] 要[よう]だ。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">サ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>キ<span style=""color: red;"">°</span>ョー"		1323	名詞，可 +する 作動詞	
重要	じゅうよう	重要的，必不可少的	重[じゅう] 要[よう]	これは<b>重要</b>な書類です。	這是一份重要的文件。	これは<b>重[じゅう] 要[よう]</b>な 書[しょ] 類[るい]です。		"ジュ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ーヨー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1324	形容動詞（+な修飾名詞）	
鍵	かぎ	鑰匙	鍵[かぎ]	これはアパートの<b>鍵</b>です。	這是公寓的鑰匙。	これはアパートの<b>鍵[かぎ]</b>です。		"カ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">キ<span style=""color: red;"">°</span></span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		1325	名詞	
衝撃	しょうげき	衝擊；震驚。	衝[しょう] 撃[げき]	<b>衝撃</b>のニュースが飛び込んできた。	震驚的消息鋪天蓋地地傳播開來。	<b>衝[しょう] 撃[げき]</b>のニュースが 飛[と]び 込[こ]んできた。		"ショ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ーケ<span style=""color: red;"">°</span>キ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1326	名詞	
巻き込む	まきこむ	捲入；使……牽連其中。	巻[ま]き 込[こ]む	友達をトラブルに<b>巻き込んでしまった</b>。	我把朋友牽扯進了這場麻煩。	友[とも] 達[だち]をトラブルに<b>巻[ま]き 込[こ]んでしまった</b>。		"マ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;""><span style=""color: royalblue;"">キ</span>コ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ム"		1327	動詞	～てしまった<br>完了动作（遗憾/完成）的过去时。
差し出す	さしだす	遞出，提出（如伸出手、提交物品等）。	差[さ]し 出[だ]す	彼は握手をしようと手を<b>差し出した</b>の。	他伸出手想要和人握手。	彼[かれ]は 握[あく] 手[しゅ]をしようと 手[て]を<b>差[さ]し 出[だ]した</b>の。		"サ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">シダス</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>・サ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">シダ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ス"		1328	動詞	～た<br>1. 表示过去发生的事实<br>2. 表示动作的完成<br>3. 表示对事情的确认<br>4. 表示说话人确信动作一定会实现<br>5. 表示主句之前发生的事件为相对过去<br>6. 表示温和的命令。<br>用法：在动词音便形的连用形（連用形）后接た，在い形容词词干后接かった。
軍	ぐん	軍隊，部隊	軍[ぐん]	怪我人は<b>軍</b>の病院に運ばれたよ。	傷員被送往軍隊醫院。	怪[け] 我[が] 人[にん]は<b>軍[ぐん]</b>の 病[びょう] 院[いん]に 運[はこ]ばれたよ。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">グ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ン"		1333	名詞	
そちら	そちら	那裡；那邊	そちら	夕方<b>そちら</b>に着きます。	我傍晚會到你那邊。	夕[ゆう] 方[がた]<b>そちら</b>に 着[つ]きます。		"ソ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">チラ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1334	名詞，代詞	
悔しい	くやしい	令人懊惱、令人感到氣憤或遺憾	悔[くや]しい	試合に負けてとても<b>悔しい</b>。	我們輸掉了比賽，真的很懊惱。	試[し] 合[あい]に 負[ま]けてとても<b>悔[くや]しい</b>。		"ク<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ヤシ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		1335	形容詞	
抜く	ぬく	拔出、抽出	抜[ぬ]く	ワインのコルクを<b>抜きました</b>。	我把葡萄酒的軟木塞拔出來了。	ワインのコルクを<b>抜[ぬ]きました</b>。		"ヌ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1337	動詞	～ました<br>过去时的礼貌形式。
破壊	はかい	破壞、毀滅。	破[は] 壊[かい]	自然の<b>破壊</b>が進んでいるのよ。	自然環境正在不斷被破壞。	自[し] 然[ぜん]の<b>破[は] 壊[かい]</b>が 進[すす]んでいるのよ。		"ハ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">カイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1338	名詞，可 +する 作動詞	
運命	うんめい	命運，天命	運[うん] 命[めい]	<b>運命</b>には逆らえないよ。	你無法違抗命運。	<b>運[うん] 命[めい]</b>には 逆[さか]らえないよ。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ウ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ンメイ"		1339	名詞	
案内	あんない	引導，帶領參觀	案[あん] 内[ない]	京都を<b>案内</b>します。	我帶你參觀京都。	京[きょう] 都[と]を<b>案[あん] 内[ない]</b>します。		"ア<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ンナ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		1344	名詞，可 +する 作動詞	
努力	どりょく	努力、盡力	努[ど] 力[りょく]	もっと<b>努力</b>しよう。	讓我們再努力一些吧。	もっと<b>努[ど] 力[りょく]</b>しよう。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ド</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>リョク"		1345	名詞，可 +する 作動詞	
いずれ	いずれ	遲早、改天、將來某個時候。	いずれ	<b>いずれ</b>またお会いしましょう。	我們改天再見吧。	<b>いずれ</b>またお 会[あ]いしましょう。		"イ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ズレ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1346	副詞	
一言	ひとこと	一句話，幾句話。	一[ひと] 言[こと]	社長に<b>一言</b>お願いしたの。	我請社長說幾句話。	社[しゃ] 長[ちょう]に<b>一[ひと] 言[こと]</b>お 願[ねが]いしたの。		"ヒ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ト</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>コト"		1348	名詞	
ついに	ついに	終於，最終。	ついに	彼は<b>ついに</b>弁護士の資格を取ったよ。	他終於拿到了律師資格。	彼[かれ]は<b>ついに</b> 弁[べん] 護[ご] 士[し]の 資[し] 格[かく]を 取[と]ったよ。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ツ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イニ"		1349	副詞	
心臓	しんぞう	心臟	心[しん] 臓[ぞう]	祖母は<b>心臓</b>が悪いんだ。	我奶奶心臟不好。	祖[そ] 母[ぼ]は<b>心[しん] 臓[ぞう]</b>が 悪[わる]いんだ。		"シ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ンゾー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1350	名詞	
荷物	にもつ	行李、包裹、物品。指運輸或攜帶的物品。	荷[に] 物[もつ]	彼の家に<b>荷物</b>を送りました。	我把包裹寄到了他家。	彼[かれ]の 家[いえ]に<b>荷[に] 物[もつ]</b>を 送[おく]りました。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ニ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>モツ"		1351	名詞	
伸びる	のびる	伸展，增長，變長。	伸[の]びる	髪がだいぶ<b>伸びた</b>ね。	你的頭髮長了不少呢。	髪[かみ]がだいぶ<b>伸[の]びた</b>ね。		"ノ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ビ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		1352	動詞	～た<br>1. 表示过去发生的事实<br>2. 表示动作的完成<br>3. 表示对事情的确认<br>4. 表示说话人确信动作一定会实现<br>5. 表示主句之前发生的事件为相对过去<br>6. 表示温和的命令。<br>用法：在动词音便形的连用形（連用形）后接た，在い形容词词干后接かった。
両親	りょうしん	雙親；父母	両[りょう] 親[しん]	<b>両親</b>に彼女を紹介した。	我把我的女朋友介紹給了我的父母。	<b>両[りょう] 親[しん]</b>に 彼[かの] 女[じょ]を 紹[しょう] 介[かい]した。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">リョ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ーシン"		1354	名詞	
量	りょう	數量；分量	量[りょう]	この店のスパゲッティは<b>量</b>が多いです。	這家店的意大利麵的分量很大。	この 店[みせ]のスパゲッティは<b>量[りょう]</b>が 多[おお]いです。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">リョ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ー"		1355	名詞	
払う	はらう	支付；付款	払[はら]う	私が<b>払いましょう</b>。	讓我來付款吧。	私[わたし]が<b>払[はら]いましょう</b>。		"ハ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ラ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ウ"		1356	動詞	～ましょう<br>意志形或邀请形的礼貌形式。
二度と	にどと	再也不；絕不再	二[に] 度[ど]と	もうここには<b>二度と</b>来ません。	我再也不會來這裡了。	もうここには<b>二[に] 度[ど]と</b> 来[き]ません。		"ニ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ド</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ト"		1357	副詞	
辺り	あたり	附近，周圍	辺[あた]り	<b>辺り</b>を見回したの。	我們環顧了四周。	<b>辺[あた]り</b>を 見[み] 回[まわ]したの。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ア</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>タリ"		1358	名詞	
開始	かいし	開始、起始。	開[かい] 始[し]	運動会は9時<b>開始</b>です。	運動會九點開始。	運[うん] 動[どう] 会[かい]は 9[く] 時[じ]<b>開[かい] 始[し]</b>です。	請再讀一遍牌組的名稱。	"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">イシ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1359	名詞，可 +する 作動詞	
解放	かいほう	釋放，解救，讓某人或某物自由。	解[かい] 放[ほう]	人質が<b>解放</b>されてよかった。	人質被釋放了，真是太好了。	人[ひと] 質[じち]が<b>解[かい] 放[ほう]</b>されてよかった。		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">イホー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1360	名詞，可 +する 作動詞	
仲良く	なかよく	和睦地，友好地	仲[なか] 良[よ]く	あの夫婦は<b>仲良く</b>暮らしているよ。	那對夫妻生活得很和睦。	あの 夫[ふう] 婦[ふ]は<b>仲[なか] 良[よ]く</b> 暮[く]らしているよ。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ナ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>カヨク"		1363	副詞	
獣	けもの	野獸、畜生。	獣[けもの]	彼は<b>獣</b>のような目をしていたな。	他的眼神就像野獸一樣。	彼[かれ]は<b>獣[けもの]</b>のような 目[め]をしていたな。		"ケ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">モノ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1364	名詞	
取れる	とれる	脫落、掉下、被去除。	取[と]れる	シャツのボタンが<b>取れた</b>。	我的襯衫紐扣掉了。	シャツのボタンが<b>取[と]れた</b>。		"ト<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">レ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		1365	動詞	～た<br>1. 表示过去发生的事实<br>2. 表示动作的完成<br>3. 表示对事情的确认<br>4. 表示说话人确信动作一定会实现<br>5. 表示主句之前发生的事件为相对过去<br>6. 表示温和的命令。<br>用法：在动词音便形的连用形（連用形）后接た，在い形容词词干后接かった。
建物	たてもの	建築物，構築物	建[たて] 物[もの]	これは日本一古い<b>建物</b>です。	這是日本最古老的建築物。	これは 日本[にほん] 一[いち] 古[ふる]い<b>建[たて] 物[もの]</b>です。		"タ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">テ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>モノ"		1367	名詞	
本来	ほんらい	原本；本質上。	本[ほん] 来[らい]	彼女はプレッシャーから解放されて<b>本来</b>の自分に戻ったな。	她擺脫了壓力，回到了最真實的自己。	彼[かの] 女[じょ]はプレッシャーから 解[かい] 放[ほう]されて<b>本[ほん] 来[らい]</b>の 自[じ] 分[ぶん]に 戻[もど]ったな。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ホ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ンライ"		1371	名詞，可直接作副詞	
扱う	あつかう	處理，操作，對待。	扱[あつか]う	この荷物は丁寧に<b>扱って</b>ください。	請小心處理這件行李。	この 荷[に] 物[もつ]は 丁[てい] 寧[ねい]に<b>扱[あつか]って</b>ください。		"ア<span style=""display:inline-block;position:relative;""><span style=""display:inline;""><span style=""color: royalblue;"">ツ</span>カウ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1373	動詞	～て<br>て形。有多种含义。主要作为连接两个句子的接续助词。<br>用法：在动词音便形的连用形（連用形）后接て，在い形容词词干后接くて。
真面目	まじめ	認真，嚴肅；指人對待事情或工作很有責任心和誠意。	真面目[まじめ]	彼は<b>真面目</b>な人です。	他是一個很認真的人。	彼[かれ]は<b>真面目[まじめ]</b>な 人[ひと]です。		"マ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ジメ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1376	形容動詞（+な修飾名詞）	
影響	えいきょう	影響、作用	影[えい] 響[きょう]	私は彼から大きな<b>影響</b>を受けました。	我深受他的影響。	私[わたし]は 彼[かれ]から 大[おお]きな<b>影[えい] 響[きょう]</b>を 受[う]けました。		"エ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">イキョー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		1379	名詞，可 +する 作動詞	
真っ赤	まっか	深紅色，非常紅	真[ま]っ 赤[か]	彼の顔は<b>真っ赤</b>でした。	他的臉通紅。	彼[かれ]の 顔[かお]は<b>真[ま]っ 赤[か]</b>でした。		"マ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ッカ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		1380	形容動詞（+だ/です作謂語）	
